DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
02:34:57.805 2018-11-21,60.01309,60,30.27542,0,60,61
02:34:58.867 2018-11-21,60.03566,60,29.59468,0,60,61
02:34:59.804 2018-11-21,60.04648,60,28.59566,0,60,61
02:35:00.867 2018-11-21,60.03471,60,29.79769,0,60,61
02:35:01.804 2018-11-21,60.00816,60,31.06422,0,60,61
02:35:02.882 2018-11-21,60.00625,60,30.36315,0,60,61
02:35:03.803 2018-11-21,60.00132,60,31.19567,0,60,61
02:35:04.866 2018-11-21,60.01611,60,31.00443,0,60,61
02:35:05.803 2018-11-21,60.00625,60,30.63729,0,60,61
02:35:06.865 2018-11-21,60.01707,60,29.65259,0,60,61
02:35:07.802 2018-11-21,60.0239,60,29.58311,0,60,61
02:35:08.880 2018-11-21,60.03074,60,29.05015,0,60,61
02:35:09.802 2018-11-21,60.05729,60,27.79626,0,60,61
02:35:10.880 2018-11-21,60.07001,60,27.80283,0,60,61
02:35:11.801 2018-11-21,60.08178,60,26.62146,0,60,61
02:35:12.864 2018-11-21,60.07494,60,26.77682,0,60,61
02:35:13.801 2018-11-21,60.05141,60,28.39258,0,60,61
02:35:14.879 2018-11-21,60.03774,60,29.60728,0,60,61
02:35:15.800 2018-11-21,60.00037,60,30.53416,0,60,61
02:35:16.863 2018-11-21,59.98177,60,31.02713,0.01823044,60,61
02:35:17.800 2018-11-21,59.97589,60,30.99807,0.02410889,60,61
02:35:18.878 2018-11-21,59.97589,60,30.39196,0.01918411,60,61
02:35:19.799 2018-11-21,59.97589,60,30.57762,0.02410889,60,61
02:35:20.877 2018-11-21,59.97987,60,30.30596,0.02013397,60,61
02:35:21.799 2018-11-21,59.9681,60,30.63491,0.02601624,60,61
02:35:22.877 2018-11-21,59.94552,60,31.2411,0.03873062,60,61
02:35:23.798 2018-11-21,59.95538,60,31.51991,0.0446167,60,61
02:35:24.876 2018-11-21,59.95538,60,32.10758,0.05352783,60,61
02:35:25.798 2018-11-21,59.95538,60,31.59335,0.0446167,60,61
02:35:26.876 2018-11-21,59.95633,60,31.07457,0.03379822,60,61
02:35:27.829 2018-11-21,59.97398,60,30.80519,0.02601624,60,61
02:35:28.875 2018-11-21,60.00339,60,29.78169,0.002487183,60,61
02:35:29.828 2018-11-21,60.01611,60,29.07006,0,60,61
02:35:30.875 2018-11-21,60.02693,60,28.81514,0,60,61
02:35:31.828 2018-11-21,60.02787,60,28.98739,0,60,61
02:35:32.874 2018-11-21,60.03281,60,28.87339,0,60,61
02:35:33.827 2018-11-21,60.03186,60,28.98978,0,60,61
02:35:34.874 2018-11-21,60.02693,60,28.36513,0,60,61
02:35:35.827 2018-11-21,60.03281,60,28.83301,0,60,61
02:35:36.873 2018-11-21,60.01707,60,28.51101,0,60,61
02:35:37.826 2018-11-21,60.03186,60,28.72007,0,60,61
02:35:38.873 2018-11-21,60.03186,60,27.99574,0,60,61
02:35:39.825 2018-11-21,60.0387,60,28.17686,0,60,61
02:35:40.888 2018-11-21,60.0239,60,28.13157,0,60,61
02:35:41.825 2018-11-21,60.04362,60,27.74974,0,60,61
02:35:42.872 2018-11-21,60.02693,60,28.66203,0,60,61
02:35:43.824 2018-11-21,60.02597,60,28.5577,0,60,61
02:35:44.871 2018-11-21,60.01421,60,29.05813,0,60,61
02:35:45.824 2018-11-21,59.98575,60,30.53044,0.01424789,60,61
02:35:46.886 2018-11-21,59.95633,60,31.21761,0.03379822,60,61
02:35:47.823 2018-11-21,59.93774,60,32.49381,0.06226349,60,61
02:35:48.870 2018-11-21,59.90529,60,33.06297,0.07991409,60,61
02:35:49.823 2018-11-21,59.92103,60,32.77152,0.07896805,60,61
02:35:50.885 2018-11-21,59.9328,60,32.36818,0.07213593,60,61
02:35:51.822 2018-11-21,59.95937,60,30.75716,0.04063416,60,61
02:35:52.885 2018-11-21,59.97208,60,30.44192,0.02791977,60,61
02:35:53.806 2018-11-21,59.97398,60,30.69892,0.02601624,60,61
02:35:54.868 2018-11-21,59.98575,60,29.85697,0.004383087,60,61
02:35:55.806 2018-11-21,60.02218,60,28.54344,0,60,61
02:35:56.884 2018-11-21,60.01915,60,29.41845,0,60,61
02:35:57.805 2018-11-21,60.02503,60,29.03222,0,60,61
02:35:58.883 2018-11-21,60.03679,60,28.81298,0,60,61
02:35:59.805 2018-11-21,60.03186,60,28.93434,0,60,61
02:36:00.867 2018-11-21,60.02503,60,29.03088,0,60,61
02:36:01.804 2018-11-21,60.02503,60,29.30275,0,60,61
02:36:02.882 2018-11-21,60.02996,60,29.49958,0,60,61
02:36:03.804 2018-11-21,60.03186,60,29.14338,0,60,61
02:36:04.866 2018-11-21,60.02693,60,28.42454,0,60,61
02:36:05.803 2018-11-21,60.03186,60,28.70318,0,60,61
02:36:06.865 2018-11-21,60.01421,60,29.30255,0,60,61
02:36:07.803 2018-11-21,60.00055,60,30.12417,0,60,61
02:36:08.880 2018-11-21,59.9829,60,30.77585,0.01615143,60,61
02:36:09.802 2018-11-21,59.96222,60,31.7847,0.03778458,60,61
02:36:10.864 2018-11-21,59.99068,60,30.21557,0.01424789,60,61
02:36:11.802 2018-11-21,59.99657,60,29.66224,0.003433228,60,61
02:36:12.864 2018-11-21,60.03983,60,28.12242,0,60,61
02:36:13.801 2018-11-21,60.03679,60,28.0118,0,60,61
02:36:14.879 2018-11-21,60.04268,60,26.99375,0,60,61
02:36:15.801 2018-11-21,60.03186,60,28.35353,0,60,61
02:36:16.878 2018-11-21,60.02901,60,28.96271,0,60,61
02:36:17.800 2018-11-21,59.98575,60,30.76358,0.01424789,60,61
02:36:18.878 2018-11-21,59.97113,60,31.75821,0.03873062,60,61
02:36:19.800 2018-11-21,59.93375,60,33.06289,0.06624985,60,61
02:36:20.877 2018-11-21,59.93185,60,32.39108,0.06321716,60,61
02:36:21.799 2018-11-21,59.92009,60,33.18196,0.07991409,60,61
02:36:22.877 2018-11-21,59.93185,60,31.80149,0.05828094,60,61
02:36:23.799 2018-11-21,59.93774,60,32.19285,0.06226349,60,61
02:36:24.876 2018-11-21,59.97113,60,30.91511,0.03475189,60,61
02:36:25.798 2018-11-21,59.99562,60,29.83512,0.01026535,60,61
02:36:26.876 2018-11-21,60.02408,60,28.44386,0,60,61
02:36:27.797 2018-11-21,60.03186,60,28.48726,0,60,61
02:36:28.875 2018-11-21,60.04856,60,27.61719,0,60,61
02:36:29.797 2018-11-21,60.0535,60,27.83384,0,60,61
02:36:30.875 2018-11-21,60.04571,60,28.62587,0,60,61
02:36:31.796 2018-11-21,60.02313,60,29.56408,0,60,61
02:36:32.874 2018-11-21,60.00548,60,30.23723,0,60,61
02:36:33.796 2018-11-21,59.9996,60,29.97219,0,60,61
02:36:34.874 2018-11-21,59.9977,60,30.71016,0.01216125,60,61
02:36:35.827 2018-11-21,59.9977,60,29.94913,0.002304077,60,61
02:36:36.873 2018-11-21,59.97607,60,31.37166,0.02886581,60,61
02:36:37.826 2018-11-21,59.9662,60,31.55606,0.03379822,60,61
02:36:38.873 2018-11-21,59.9829,60,30.81945,0.02203369,60,61
02:36:39.826 2018-11-21,59.99068,60,30.17283,0.009319305,60,61
02:36:40.888 2018-11-21,60.01819,60,29.07501,0,60,61
02:36:41.825 2018-11-21,60.03983,60,27.75167,0,60,61
02:36:42.872 2018-11-21,60.04667,60,27.62859,0,60,61
02:36:43.825 2018-11-21,60.05254,60,27.44888,0,60,61
02:36:44.871 2018-11-21,60.03679,60,28.45037,0,60,61
02:36:45.824 2018-11-21,60.04078,60,28.13575,0,60,61
02:36:46.886 2018-11-21,60.02806,60,28.98228,0,60,61
02:36:47.808 2018-11-21,60.02313,60,28.77203,0,60,61
02:36:48.870 2018-11-21,60.00643,60,29.47832,0,60,61
02:36:49.823 2018-11-21,60.00055,60,29.6486,0,60,61
02:36:50.870 2018-11-21,59.98575,60,29.7211,0.004383087,60,61
02:36:51.807 2018-11-21,59.98973,60,29.61794,0.004383087,60,61
02:36:52.885 2018-11-21,59.98101,60,30.51998,0.02298355,60,61
02:36:53.807 2018-11-21,59.97018,60,30.72004,0.02981567,60,61
02:36:54.884 2018-11-21,59.97607,60,30.50599,0.02886581,60,61
02:36:55.806 2018-11-21,59.95444,60,31.45232,0.04556274,60,61
02:36:56.868 2018-11-21,59.93774,60,32.32914,0.06226349,60,61
02:36:57.805 2018-11-21,59.95349,60,31.36531,0.0465126,60,61
02:36:58.883 2018-11-21,59.97018,60,31.31909,0.0446167,60,61
02:36:59.805 2018-11-21,59.9829,60,29.93684,0.01709747,60,61
02:37:00.867 2018-11-21,60.01725,60,28.00246,0,60,61
02:37:01.805 2018-11-21,60.01231,60,29.05991,0,60,61
02:37:02.867 2018-11-21,60.01137,60,29.65671,0,60,61
02:37:03.804 2018-11-21,59.98973,60,30.63813,0.01026535,60,61
02:37:04.882 2018-11-21,59.98784,60,31.23393,0.02203369,60,61
02:37:05.803 2018-11-21,59.98878,60,30.51816,0.01121521,60,61
02:37:06.866 2018-11-21,59.99562,60,29.82853,0,60,61
02:37:07.803 2018-11-21,60.00643,60,29.2142,0,60,61
02:37:08.865 2018-11-21,60.02408,60,28.74054,0,60,61
02:37:09.803 2018-11-21,60.02996,60,28.61141,0,60,61
02:37:10.880 2018-11-21,60.05653,60,27.74473,0,60,61
02:37:11.802 2018-11-21,60.05254,60,27.5429,0,60,61
02:37:12.880 2018-11-21,60.05159,60,26.69822,0,60,61
02:37:13.802 2018-11-21,60.0349,60,28.604,0,60,61
02:37:14.879 2018-11-21,60.02218,60,29.35817,0,60,61
02:37:15.801 2018-11-21,60.01441,60,28.88488,0,60,61
02:37:16.879 2018-11-21,57.68556,60,100,2.650139,60,61
02:37:17.800 2018-11-21,59.53879,60,34.65675,0.4612083,60,61
02:37:18.878 2018-11-21,60.11725,60,7.856007,0,60,61
02:37:19.800 2018-11-21,60.32806,60,0,0,60,61
02:37:20.878 2018-11-21,60.42122,60,1.739898,0,60,61
02:37:21.800 2018-11-21,60.38195,60,7.37266,0,60,61
02:37:22.877 2018-11-21,60.25652,60,17.04347,0,60,61
02:37:23.799 2018-11-21,60.15748,60,22.07894,0,60,61
02:37:24.877 2018-11-21,60.00357,60,28.56981,0,60,61
02:37:25.799 2018-11-21,59.88687,60,34.10046,0.1072426,60,61
02:37:26.876 2018-11-21,59.79179,60,36.64673,0.1915054,60,61
02:37:27.798 2018-11-21,59.72803,60,39.44065,0.2660866,60,61
02:37:28.876 2018-11-21,59.69367,60,40.10144,0.3013954,60,61
02:37:29.798 2018-11-21,59.70544,60,39.13332,0.2945557,60,61
02:37:30.875 2018-11-21,59.75744,60,36.41577,0.2474937,60,61
02:37:31.797 2018-11-21,59.81532,60,33.87848,0.1905594,60,61
02:37:32.875 2018-11-21,59.85252,60,33.05194,0.1533585,60,61
02:37:33.797 2018-11-21,59.90356,60,30.8045,0.09643555,60,61
02:37:34.874 2018-11-21,59.9624,60,29.22554,0.04348373,60,61
02:37:35.796 2018-11-21,59.99277,60,28.32979,0.007232666,60,61
02:37:36.874 2018-11-21,60.02901,60,26.59515,0,60,61
02:37:37.796 2018-11-21,60.0624,60,26.39046,0,60,61
02:37:38.873 2018-11-21,60.06924,60,26.7964,0,60,61
02:37:39.795 2018-11-21,60.08006,60,26.51258,0,60,61
02:37:40.873 2018-11-21,60.06336,60,27.09415,0,60,61
02:37:41.794 2018-11-21,60.05254,60,28.3126,0,60,61
02:37:42.872 2018-11-21,60.05064,60,28.19525,0,60,61
02:37:43.825 2018-11-21,60.03299,60,28.95136,0,60,61
02:37:44.872 2018-11-21,60.01534,60,29.30239,0,60,61
02:37:45.825 2018-11-21,60.00357,60,29.94942,0,60,61
02:37:46.871 2018-11-21,59.9829,60,29.87359,0.002304077,60,61
02:37:47.824 2018-11-21,59.9977,60,29.64347,0.002304077,60,61
02:37:48.871 2018-11-21,59.99675,60,29.86268,0.00818634,60,61
02:37:49.808 2018-11-21,59.99277,60,29.76045,0.007232666,60,61
02:37:50.870 2018-11-21,60.00357,60,29.05028,0,60,61
02:37:51.808 2018-11-21,60.00946,60,28.7574,0,60,61
02:37:52.885 2018-11-21,60.01534,60,28.2137,0,60,61
02:37:53.807 2018-11-21,60.00852,60,28.93953,0,60,61
02:37:54.869 2018-11-21,59.99675,60,29.5594,0.003246307,60,61
02:37:55.806 2018-11-21,59.98593,60,30.09711,0.0140686,60,61
02:37:56.869 2018-11-21,59.98005,60,30.30454,0.01995468,60,61
02:37:57.806 2018-11-21,59.98005,60,30.2282,0.01995468,60,61
02:37:58.884 2018-11-21,59.97322,60,30.83396,0.03171539,60,61
02:37:59.805 2018-11-21,59.95652,60,31.42183,0.04348373,60,61
02:38:00.868 2018-11-21,59.96051,60,31.00844,0.03948975,60,61
02:38:01.805 2018-11-21,59.97228,60,30.33598,0.02772141,60,61
02:38:02.867 2018-11-21,59.98404,60,29.83123,0.01596069,60,61
02:38:03.804 2018-11-21,60.00169,60,29.03871,0,60,61
02:38:04.882 2018-11-21,60.00946,60,28.71168,0,60,61
02:38:05.804 2018-11-21,60.02427,60,28.30082,0,60,61
02:38:06.866 2018-11-21,60.04192,60,27.79834,0,60,61
02:38:07.803 2018-11-21,60.03794,60,27.94135,0,60,61
02:38:08.881 2018-11-21,60.03205,60,27.79918,0,60,61
02:38:09.803 2018-11-21,60.01441,60,28.96861,0,60,61
02:38:10.881 2018-11-21,60.01346,60,28.86966,0,60,61
02:38:11.802 2018-11-21,60.00758,60,29.36318,0,60,61
02:38:12.880 2018-11-21,60.00074,60,29.83972,0.004192352,60,61
02:38:13.802 2018-11-21,60.00074,60,29.36919,0,60,61
02:38:14.880 2018-11-21,60.00169,60,29.23093,0,60,61
02:38:15.801 2018-11-21,60.00758,60,28.88309,0,60,61
02:38:16.879 2018-11-21,59.9977,60,28.54301,0,60,61
02:38:17.801 2018-11-21,60.01346,60,28.46667,0,60,61
02:38:18.879 2018-11-21,60.01838,60,28.84148,0,60,61
02:38:19.800 2018-11-21,60.00758,60,29.19145,0,60,61
02:38:20.878 2018-11-21,60.01744,60,28.24204,0,60,61
02:38:21.800 2018-11-21,60.00264,60,29.09517,0,60,61
02:38:22.878 2018-11-21,60.00074,60,29.10338,0,60,61
02:38:23.799 2018-11-21,59.9939,60,29.42871,0.006095886,60,61
02:38:24.877 2018-11-21,59.97228,60,30.29584,0.02279282,60,61
02:38:25.799 2018-11-21,59.97435,60,30.24169,0.02565002,60,61
02:38:26.877 2018-11-21,59.96449,60,30.64877,0.03551483,60,61
02:38:27.798 2018-11-21,59.94191,60,31.87559,0.05809021,60,61
02:38:28.876 2018-11-21,59.94191,60,31.72737,0.05809021,60,61
02:38:29.798 2018-11-21,59.94779,60,31.41379,0.05221176,60,61
02:38:30.876 2018-11-21,59.95956,60,30.93694,0.04139328,60,61
02:38:31.797 2018-11-21,59.98707,60,29.78827,0.01881027,60,61
02:38:32.875 2018-11-21,60.01554,60,28.23571,0,60,61
02:38:33.797 2018-11-21,60.0292,60,28.21406,0,60,61
02:38:34.875 2018-11-21,60.04097,60,27.58052,0,60,61
02:38:35.796 2018-11-21,60.03794,60,28.0066,0,60,61
02:38:36.858 2018-11-21,60.05767,60,26.70569,0,60,61
02:38:37.796 2018-11-21,60.05273,60,27.47917,0,60,61
02:38:38.874 2018-11-21,60.05273,60,27.44419,0,60,61
02:38:39.795 2018-11-21,60.03509,60,28.00154,0,60,61
02:38:40.873 2018-11-21,60.02237,60,29.04509,0,60,61
02:38:41.795 2018-11-21,60.00965,60,29.2657,0,60,61
02:38:42.873 2018-11-21,59.9753,60,30.84087,0.02469635,60,61
02:38:43.794 2018-11-21,59.94684,60,32.12996,0.05316162,60,61
02:38:44.872 2018-11-21,59.93602,60,32.26257,0.06397629,60,61
02:38:45.794 2018-11-21,59.94096,60,31.79555,0.05904388,60,61
02:38:46.872 2018-11-21,59.95765,60,30.49876,0.03741074,60,61
02:38:47.793 2018-11-21,59.96259,60,30.68149,0.03741074,60,61
02:38:48.856 2018-11-21,59.96942,60,30.49421,0.03057861,60,61
02:38:49.808 2018-11-21,59.9753,60,30.37211,0.02469635,60,61
02:38:50.871 2018-11-21,59.98214,60,29.3604,0.003059387,60,61
02:38:51.808 2018-11-21,59.98309,60,30.42529,0.01691055,60,61
02:38:52.886 2018-11-21,60.00074,60,28.99523,0,60,61
02:38:53.807 2018-11-21,60.01744,60,28.81161,0,60,61
02:38:54.870 2018-11-21,60.01649,60,28.53269,0,60,61
02:38:55.807 2018-11-21,60.01744,60,29.20543,0,60,61
02:38:56.869 2018-11-21,60.02237,60,28.66895,0,60,61
02:38:57.806 2018-11-21,60.02237,60,28.98925,0,60,61
02:38:58.869 2018-11-21,60.01155,60,29.28888,0,60,61
02:38:59.806 2018-11-21,60.00473,60,29.87805,0,60,61
02:39:00.868 2018-11-21,60.00965,60,29.69558,0,60,61
02:39:01.805 2018-11-21,59.99884,60,29.95889,0.001159668,60,61
02:39:02.868 2018-11-21,59.99789,60,29.8925,0.002113342,60,61
02:39:03.805 2018-11-21,59.98517,60,30.50783,0.01482773,60,61
02:39:04.867 2018-11-21,59.97341,60,31.33771,0.03152847,60,61
02:39:05.804 2018-11-21,59.95765,60,31.7912,0.04234695,60,61
02:39:06.882 2018-11-21,59.95973,60,32.40266,0.05505753,60,61
02:39:07.804 2018-11-21,59.94988,60,31.97332,0.05012131,60,61
02:39:08.882 2018-11-21,59.94988,60,32.22137,0.05505753,60,61
02:39:09.803 2018-11-21,59.95671,60,32.00226,0.04917145,60,61
02:39:10.881 2018-11-21,59.97929,60,30.30349,0.01578903,60,61
02:39:11.803 2018-11-21,59.99598,60,29.90007,0.004020691,60,61
02:39:12.881 2018-11-21,60.00871,60,29.79894,0,60,61
02:39:13.802 2018-11-21,60.01554,60,29.37144,0,60,61
02:39:14.880 2018-11-21,60.00567,60,30.21185,0,60,61
02:39:15.802 2018-11-21,60.01744,60,29.62252,0,60,61
02:39:16.880 2018-11-21,60.03509,60,28.47081,0,60,61
02:39:17.801 2018-11-21,60.03509,60,28.88833,0,60,61
02:39:18.879 2018-11-21,60.04495,60,28.40513,0,60,61
02:39:19.801 2018-11-21,60.03509,60,29.03484,0,60,61
02:39:20.879 2018-11-21,60.02731,60,29.34048,0,60,61
02:39:21.801 2018-11-21,60.00871,60,29.8256,0,60,61
02:39:22.878 2018-11-21,59.97435,60,31.75477,0.02469635,60,61
02:39:23.800 2018-11-21,59.96847,60,31.81114,0.03152847,60,61
02:39:24.878 2018-11-21,59.96068,60,32.41489,0.0482254,60,61
02:39:25.800 2018-11-21,59.96164,60,31.66557,0.0383606,60,61
02:39:26.877 2018-11-21,59.97341,60,31.03029,0.02659225,60,61
02:39:27.799 2018-11-21,59.992,60,30.4464,0.01388168,60,61
02:39:28.877 2018-11-21,60.03033,60,29.03721,0,60,61
02:39:29.799 2018-11-21,60.03224,60,28.42539,0,60,61
02:39:30.876 2018-11-21,60.05481,60,28.0834,0,60,61
02:39:31.798 2018-11-21,60.04989,60,27.59356,0,60,61
02:39:32.891 2018-11-21,60.04892,60,27.24019,0,60,61
02:39:33.829 2018-11-21,60.01155,60,30.31793,0,60,61
02:39:34.891 2018-11-21,59.99789,60,30.42166,0,60,61
02:39:35.844 2018-11-21,59.9753,60,31.6457,0.02469635,60,61
02:39:36.906 2018-11-21,59.97244,60,31.12573,0.02262115,60,61
