DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
01:13:04.522 2018-11-21,60.7947,60,15.313,0,60,61
01:13:05.522 2018-11-21,60.52321,60,22.80483,0,60,61
01:13:06.522 2018-11-21,60.29971,60,28.25601,0,60,61
01:13:07.521 2018-11-21,60.02419,60,35.92105,0,60,61
01:13:08.521 2018-11-21,59.7938,60,43.19172,0.2062035,60,61
01:13:09.521 2018-11-21,59.62509,60,49.27323,0.3749084,60,61
01:13:10.521 2018-11-21,59.46719,60,56.6322,0.5328102,60,61
01:13:11.520 2018-11-21,59.37605,60,62.36961,0.6239471,60,61
01:13:12.520 2018-11-21,59.32993,60,67.01123,0.6700668,60,61
01:13:13.520 2018-11-21,59.31132,60,70.69284,0.6827927,60,61
01:13:14.520 2018-11-21,59.32802,60,73.90386,0.6778679,60,61
01:13:15.535 2018-11-21,59.39863,60,73.99508,0.6013718,60,61
01:13:16.535 2018-11-21,59.58104,60,70.26657,0.4366226,60,61
01:13:17.535 2018-11-21,59.78599,60,64.47326,0.2257767,60,61
01:13:18.534 2018-11-21,59.95757,60,59.65335,0.04243469,60,61
01:13:19.534 2018-11-21,60.22912,60,50.84451,0,60,61
01:13:20.534 2018-11-21,60.48395,60,40.11541,0,60,61
01:13:21.534 2018-11-21,60.68789,60,28.73825,0,60,61
01:13:22.533 2018-11-21,60.95252,60,13.72429,0,60,61
01:13:23.533 2018-11-21,61.15245,60,0,0,60,61
01:13:24.533 2018-11-21,61.24845,60,0,0,60,61
01:13:25.533 2018-11-21,61.33965,60,0,0,60,61
01:13:26.548 2018-11-21,61.31996,60,0,0,60,61
01:13:27.548 2018-11-21,61.29945,60,0,0,60,61
01:13:28.548 2018-11-21,61.20537,60,0.6140757,0,60,61
01:13:29.563 2018-11-21,61.06424,60,1.320156,0,60,61
01:13:30.578 2018-11-21,60.93296,60,1.588701,0,60,61
01:13:31.578 2018-11-21,60.73109,60,5.970401,0,60,61
01:13:32.578 2018-11-21,60.49284,60,12.51057,0,60,61
01:13:33.578 2018-11-21,60.32336,60,16.18921,0,60,61
01:13:34.577 2018-11-21,60.06646,60,23.40937,0,60,61
01:13:35.577 2018-11-21,59.82717,60,30.8836,0.1610603,60,61
01:13:36.577 2018-11-21,59.64083,60,36.64234,0.3257904,60,61
01:13:37.577 2018-11-21,59.4565,60,45.93354,0.5317268,60,61
01:13:38.576 2018-11-21,59.32021,60,54.04014,0.6739082,60,61
01:13:39.576 2018-11-21,59.21717,60,61.20686,0.7671013,60,61
01:13:40.576 2018-11-21,59.17214,60,67.82831,0.8278618,60,61
01:13:41.576 2018-11-21,59.15148,60,73.11136,0.8485222,60,61
01:13:42.576 2018-11-21,59.20251,60,75.41423,0.8033638,60,61
01:13:43.575 2018-11-21,59.31432,60,74.9146,0.6974449,60,61
01:13:44.591 2018-11-21,59.47416,60,71.84624,0.5376091,60,61
01:13:45.590 2018-11-21,59.65068,60,68.2794,0.3728638,60,61
01:13:46.590 2018-11-21,59.9027,60,60.5475,0.1090698,60,61
01:13:47.590 2018-11-21,60.16742,60,52.02609,0,60,61
01:13:48.590 2018-11-21,60.38698,60,44.39116,0,60,61
01:13:49.589 2018-11-21,60.68501,60,29.58653,0,60,61
01:13:50.589 2018-11-21,60.932,60,14.66942,0,60,61
01:13:51.589 2018-11-21,61.09761,60,2.2353,0,60,61
01:13:52.589 2018-11-21,61.24953,60,0,0,60,61
01:13:53.589 2018-11-21,61.32597,60,0,0,60,61
01:13:54.588 2018-11-21,61.33773,60,0,0,60,61
01:13:55.588 2018-11-21,61.32214,60,0,0,60,61
01:13:56.588 2018-11-21,61.22998,60,0.2312393,0,60,61
01:13:57.588 2018-11-21,61.1359,60,0,0,60,61
01:13:58.587 2018-11-21,60.96633,60,1.921141,0,60,61
01:13:59.587 2018-11-21,60.76242,60,6.246103,0,60,61
01:14:00.587 2018-11-21,60.59583,60,8.83322,0,60,61
01:14:01.587 2018-11-21,60.35961,60,15.42827,0,60,61
01:14:02.586 2018-11-21,60.11352,60,22.2472,0,60,61
01:14:03.586 2018-11-21,59.93513,60,26.48669,0.04133987,60,61
01:14:04.586 2018-11-21,59.69582,60,35.51365,0.292408,60,61
01:14:05.586 2018-11-21,59.50167,60,43.94835,0.4924545,60,61
01:14:06.585 2018-11-21,59.37714,60,50.0169,0.6012421,60,61
01:14:07.585 2018-11-21,59.24768,60,59.2,0.7464371,60,61
01:14:08.585 2018-11-21,59.16625,60,66.54172,0.8278618,60,61
01:14:09.585 2018-11-21,59.15941,60,70.56256,0.8258133,60,61
01:14:10.584 2018-11-21,59.20554,60,73.44162,0.7944603,60,61
01:14:11.584 2018-11-21,59.30653,60,73.39474,0.6993561,60,61
01:14:12.584 2018-11-21,59.44583,60,71.96022,0.5777054,60,61
01:14:13.584 2018-11-21,59.64096,60,66.63239,0.3708076,60,61
01:14:14.584 2018-11-21,59.87041,60,60.50762,0.1472321,60,61
01:14:15.583 2018-11-21,60.06058,60,54.98072,0,60,61
01:14:16.583 2018-11-21,60.3469,60,44.45227,0,60,61
01:14:17.583 2018-11-21,60.62045,60,31.59097,0,60,61
01:14:18.583 2018-11-21,60.81153,60,20.38291,0,60,61
01:14:19.582 2018-11-21,61.0399,60,5.279302,0,60,61
01:14:20.582 2018-11-21,61.19375,60,0,0,60,61
01:14:21.582 2018-11-21,61.28002,60,0,0,60,61
01:14:22.582 2018-11-21,61.30546,60,0,0,60,61
01:14:23.597 2018-11-21,61.29274,60,0,0,60,61
01:14:24.628 2018-11-21,61.23886,60,0,0,60,61
01:14:25.628 2018-11-21,61.13206,60,0.2764826,0,60,61
01:14:26.628 2018-11-21,60.98698,60,2.138631,0,60,61
01:14:27.627 2018-11-21,60.83901,60,3.285951,0,60,61
01:14:28.627 2018-11-21,60.63221,60,8.090675,0,60,61
01:14:29.627 2018-11-21,60.41856,60,13.92936,0,60,61
01:14:30.627 2018-11-21,60.20284,60,18.78341,0,60,61
01:14:31.626 2018-11-21,59.96166,60,25.87836,0.02658081,60,61
01:14:32.626 2018-11-21,59.74398,60,33.70264,0.2560196,60,61
01:14:33.626 2018-11-21,59.54586,60,40.86612,0.4364891,60,61
