DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
02:11:03.088 2018-11-21,60.06056,60,29.04844,0,60,61
02:11:04.150 2018-11-21,60.03305,60,30.34497,0,60,61
02:11:05.088 2018-11-21,60.0321,60,30.07046,0,60,61
02:11:06.150 2018-11-21,59.9968,60,31.74611,0.003200531,60,61
02:11:07.087 2018-11-21,59.95752,60,33.55863,0.04248428,60,61
02:11:08.149 2018-11-21,59.93986,60,34.00679,0.0601387,60,61
02:11:09.102 2018-11-21,59.92715,60,34.02648,0.0669632,60,61
02:11:10.149 2018-11-21,59.9262,60,34.08683,0.07379532,60,61
02:11:11.102 2018-11-21,59.93209,60,33.66048,0.06791306,60,61
02:11:12.164 2018-11-21,59.95372,60,32.49499,0.04627609,60,61
02:11:13.101 2018-11-21,59.95562,60,32.6753,0.04438019,60,61
02:11:14.148 2018-11-21,59.98313,60,31.37085,0.01686859,60,61
02:11:15.101 2018-11-21,59.98409,60,31.72562,0.01591492,60,61
02:11:16.163 2018-11-21,60.00761,60,31.02036,0,60,61
02:11:17.100 2018-11-21,60.0135,60,30.59993,0,60,61
02:11:18.162 2018-11-21,60.0135,60,30.84229,0,60,61
02:11:19.100 2018-11-21,60.02431,60,30.33176,0,60,61
02:11:20.146 2018-11-21,60.01938,60,30.76722,0,60,61
02:11:21.099 2018-11-21,60.00457,60,31.75193,0,60,61
02:11:22.177 2018-11-21,60.02033,60,30.77805,0,60,61
02:11:23.145 2018-11-21,60.02621,60,30.44728,0,60,61
02:11:24.192 2018-11-21,60.02526,60,30.52691,0,60,61
02:11:25.145 2018-11-21,60.02526,60,30.49386,0,60,61
02:11:26.207 2018-11-21,60.03114,60,30.0886,0,60,61
02:11:27.144 2018-11-21,60.05278,60,28.77205,0,60,61
02:11:28.207 2018-11-21,60.06056,60,28.42423,0,60,61
02:11:29.144 2018-11-21,60.07042,60,27.90554,0,60,61
02:11:30.206 2018-11-21,60.06549,60,28.59258,0,60,61
02:11:31.143 2018-11-21,60.05866,60,28.45739,0,60,61
02:11:32.206 2018-11-21,60.04101,60,29.24072,0,60,61
02:11:33.143 2018-11-21,60.01844,60,30.25318,0,60,61
02:11:34.205 2018-11-21,60.00572,60,30.59402,0,60,61
02:11:35.142 2018-11-21,59.99984,60,30.5764,0.000164032,60,61
02:11:36.205 2018-11-21,59.98122,60,31.33549,0.01877594,60,61
02:11:37.142 2018-11-21,59.95562,60,32.4614,0.04438019,60,61
02:11:38.204 2018-11-21,59.95372,60,32.2767,0.04627609,60,61
02:11:39.157 2018-11-21,59.94291,60,32.73997,0.05709076,60,61
02:11:40.203 2018-11-21,59.94784,60,32.35,0.05216217,60,61
02:11:41.172 2018-11-21,59.94196,60,32.71741,0.05804443,60,61
02:11:42.187 2018-11-21,59.94879,60,32.43283,0.05121231,60,61
02:11:43.203 2018-11-21,59.97137,60,31.66074,0.03451538,60,61
02:11:44.202 2018-11-21,59.99204,60,30.43823,0.007961273,60,61
02:11:45.202 2018-11-21,60.0116,60,29.68388,0,60,61
02:11:46.202 2018-11-21,60.03417,60,28.74882,0,60,61
02:11:47.202 2018-11-21,60.03608,60,29.04611,0,60,61
02:11:48.201 2018-11-21,60.05182,60,28.34291,0,60,61
02:11:49.201 2018-11-21,60.05373,60,28.46657,0,60,61
02:11:50.201 2018-11-21,60.06852,60,27.70764,0,60,61
02:11:51.201 2018-11-21,60.04101,60,28.933,0,60,61
02:11:52.200 2018-11-21,60.0302,60,29.7048,0,60,61
02:11:53.200 2018-11-21,60.01844,60,30.13408,0,60,61
02:11:54.200 2018-11-21,60.00667,60,30.5134,0,60,61
02:11:55.200 2018-11-21,59.98313,60,31.56556,0.01686859,60,61
02:11:56.199 2018-11-21,59.97137,60,31.91102,0.0286293,60,61
02:11:57.199 2018-11-21,59.97137,60,31.60455,0.0286293,60,61
02:11:58.199 2018-11-21,59.96548,60,31.85916,0.03451538,60,61
02:11:59.199 2018-11-21,59.95865,60,32.11068,0.0413475,60,61
02:12:00.214 2018-11-21,59.96946,60,31.41519,0.03054428,60,61
02:12:01.214 2018-11-21,59.98219,60,30.6789,0.01781082,60,61
02:12:02.213 2018-11-21,59.99887,60,29.99008,0.001125336,60,61
02:12:03.213 2018-11-21,60.02828,60,28.60553,0,60,61
02:12:04.213 2018-11-21,60.05087,60,27.67669,0,60,61
02:12:05.213 2018-11-21,60.05087,60,27.95735,0,60,61
02:12:06.212 2018-11-21,60.02925,60,29.34951,0,60,61
02:12:07.212 2018-11-21,60.0224,60,29.63115,0,60,61
02:12:08.212 2018-11-21,60.0224,60,29.43058,0,60,61
02:12:09.211 2018-11-21,60.03132,60,28.3864,0,60,61
02:12:10.211 2018-11-21,59.99984,60,30.15101,0,60,61
02:12:11.211 2018-11-21,59.98313,60,31.17154,0.01686859,60,61
02:12:12.211 2018-11-21,59.96643,60,31.84872,0.03356552,60,61
02:12:13.211 2018-11-21,59.97631,60,31.09947,0.02369308,60,61
02:12:14.210 2018-11-21,59.98027,60,30.75945,0.01972961,60,61
02:12:15.210 2018-11-21,59.99697,60,29.80699,0.003025055,60,61
02:12:16.210 2018-11-21,59.99887,60,29.81672,0.001125336,60,61
02:12:17.209 2018-11-21,59.99984,60,29.85852,0.000164032,60,61
02:12:18.209 2018-11-21,59.98807,60,30.35706,0.00605011,60,61
02:12:19.225 2018-11-21,59.97534,60,31.43085,0.02466202,60,61
02:12:20.224 2018-11-21,59.97534,60,31.31513,0.02466202,60,61
02:12:21.224 2018-11-21,59.97439,60,31.36608,0.02560806,60,61
02:12:22.224 2018-11-21,59.98615,60,30.66402,0.01384735,60,61
02:12:23.223 2018-11-21,59.99507,60,30.20706,0.004928589,60,61
02:12:24.223 2018-11-21,59.9577,60,32.42207,0.04230499,60,61
02:12:25.223 2018-11-21,59.97933,60,31.04069,0.02067184,60,61
02:12:26.223 2018-11-21,59.99697,60,30.18405,0.003025055,60,61
02:12:27.222 2018-11-21,60.01462,60,29.41307,0,60,61
02:12:28.222 2018-11-21,60.03227,60,28.65168,0,60,61
02:12:29.222 2018-11-21,60.04308,60,28.28537,0,60,61
02:12:30.222 2018-11-21,60.02828,60,29.33241,0,60,61
02:12:31.221 2018-11-21,60.0391,60,28.70392,0,60,61
02:12:32.221 2018-11-21,60.04498,60,28.37185,0,60,61
02:12:33.221 2018-11-21,60.03513,60,29.34766,0,60,61
02:12:34.221 2018-11-21,60.04992,60,27.96846,0,60,61
02:12:35.220 2018-11-21,60.03322,60,28.89986,0,60,61
02:12:36.220 2018-11-21,60.00874,60,29.82952,0,60,61
02:12:37.220 2018-11-21,59.96263,60,32.43907,0.03737259,60,61
02:12:38.220 2018-11-21,59.96072,60,31.99926,0.03927994,60,61
02:12:39.219 2018-11-21,59.95484,60,32.00039,0.04515839,60,61
02:12:40.219 2018-11-21,59.95086,60,32.05116,0.04913712,60,61
02:12:41.219 2018-11-21,59.96756,60,31.08611,0.03244019,60,61
02:12:42.218 2018-11-21,60.00191,60,29.25865,0,60,61
02:12:43.218 2018-11-21,60.0205,60,28.58224,0,60,61
02:12:44.218 2018-11-21,60.02146,60,28.93779,0,60,61
02:12:45.218 2018-11-21,60.01462,60,29.5091,0,60,61
02:12:46.217 2018-11-21,59.99697,60,30.50784,0.003025055,60,61
02:12:47.217 2018-11-21,59.99603,60,30.43281,0.003974915,60,61
02:12:48.217 2018-11-21,59.96167,60,31.89139,0.03244019,60,61
02:12:49.217 2018-11-21,59.94213,60,32.78109,0.05199051,60,61
02:12:50.216 2018-11-21,59.93131,60,33.44888,0.06868744,60,61
02:12:51.216 2018-11-21,59.90873,60,34.65759,0.09127045,60,61
02:12:52.216 2018-11-21,59.92846,60,33.29163,0.07154465,60,61
02:12:53.215 2018-11-21,59.93036,60,33.29838,0.06964111,60,61
02:12:54.215 2018-11-21,59.9814,60,30.62065,0.01859665,60,61
02:12:55.215 2018-11-21,60.00684,60,29.74642,0,60,61
02:12:56.215 2018-11-21,60.03037,60,29.01916,0,60,61
02:12:57.214 2018-11-21,60.04118,60,28.81339,0,60,61
02:12:58.214 2018-11-21,60.04118,60,29.12588,0,60,61
02:12:59.214 2018-11-21,60.03625,60,29.55737,0,60,61
02:13:00.214 2018-11-21,60.01177,60,30.93887,0,60,61
02:13:01.213 2018-11-21,59.98919,60,31.71006,0.004928589,60,61
02:13:02.213 2018-11-21,60.00095,60,31.14223,0,60,61
02:13:03.213 2018-11-21,60.00095,60,31.32006,0.004928589,60,61
02:13:04.213 2018-11-21,60.00286,60,30.79431,0,60,61
02:13:05.212 2018-11-21,60.01861,60,29.89382,0,60,61
02:13:06.212 2018-11-21,60.01861,60,30.05968,0,60,61
02:13:07.212 2018-11-21,60.02353,60,29.85299,0,60,61
02:13:08.211 2018-11-21,60.0353,60,29.15377,0,60,61
02:13:09.211 2018-11-21,60.05883,60,28.24916,0,60,61
02:13:10.211 2018-11-21,60.0873,60,26.4036,0,60,61
02:13:11.211 2018-11-21,60.11082,60,25.28312,0,60,61
02:13:12.210 2018-11-21,60.11575,60,25.18741,0,60,61
02:13:13.210 2018-11-21,60.12751,60,24.43458,0,60,61
02:13:14.210 2018-11-21,60.11861,60,24.9539,0,60,61
02:13:15.210 2018-11-21,60.10096,60,25.73013,0,60,61
02:13:16.209 2018-11-21,60.10494,60,25.15446,0,60,61
02:13:17.209 2018-11-21,60.07155,60,26.62645,0,60,61
02:13:18.209 2018-11-21,60.02163,60,28.475,0,60,61
02:13:19.209 2018-11-21,59.96376,60,31.07466,0.03036118,60,61
02:13:20.208 2018-11-21,59.94516,60,31.57381,0.0548439,60,61
02:13:21.208 2018-11-21,59.93149,60,31.26621,0.06262589,60,61
02:13:22.208 2018-11-21,59.92068,60,31.42664,0.07344055,60,61
02:13:23.207 2018-11-21,59.89809,60,32.89771,0.1019135,60,61
02:13:24.207 2018-11-21,59.89316,60,33.03109,0.106842,60,61
02:13:25.223 2018-11-21,59.89221,60,33.06858,0.1077919,60,61
02:13:26.222 2018-11-21,59.92257,60,31.47856,0.07742691,60,61
02:13:27.222 2018-11-21,59.94421,60,30.74108,0.05579376,60,61
02:13:28.222 2018-11-21,59.95882,60,30.36846,0.04117966,60,61
02:13:29.222 2018-11-21,59.99317,60,28.92723,0.006832123,60,61
02:13:30.221 2018-11-21,60.01765,60,28.14386,0,60,61
02:13:31.221 2018-11-21,60.05883,60,26.33835,0,60,61
02:13:32.252 2018-11-21,60.09811,60,25.00565,0,60,61
02:13:33.220 2018-11-21,60.10987,60,24.41074,0,60,61
02:13:34.252 2018-11-21,60.10399,60,25.01594,0,60,61
02:13:35.220 2018-11-21,60.07457,60,26.72924,0,60,61
02:13:36.251 2018-11-21,60.02752,60,28.73262,0,60,61
02:13:37.219 2018-11-21,59.99222,60,30.55336,0.007778168,60,61
02:13:38.250 2018-11-21,59.96774,60,31.19313,0.03226089,60,61
02:13:39.219 2018-11-21,59.92846,60,32.90308,0.07154465,60,61
02:13:40.219 2018-11-21,59.92561,60,32.47506,0.07439423,60,61
02:13:41.218 2018-11-21,59.91479,60,32.76448,0.08520889,60,61
02:13:42.218 2018-11-21,59.92656,60,31.9687,0.07344055,60,61
02:13:43.218 2018-11-21,59.95104,60,30.68789,0.04896164,60,61
02:13:44.218 2018-11-21,59.96869,60,30.05966,0.03131485,60,61
02:13:45.217 2018-11-21,59.99032,60,29.19312,0.009681702,60,61
02:13:46.295 2018-11-21,60.00797,60,28.57291,0,60,61
02:13:47.217 2018-11-21,60.00986,60,28.83524,0,60,61
02:13:48.295 2018-11-21,60.0315,60,27.90162,0,60,61
02:13:49.216 2018-11-21,59.99905,60,29.99759,0.0009460449,60,61
02:13:50.263 2018-11-21,59.99222,60,29.44068,0,60,61
02:13:51.216 2018-11-21,59.98045,60,30.99806,0.01954651,60,61
02:13:52.278 2018-11-21,59.97268,60,32.1559,0.04308319,60,61
02:13:53.215 2018-11-21,59.95692,60,31.97424,0.04308319,60,61
02:13:54.262 2018-11-21,59.96679,60,31.24071,0.03321075,60,61
02:13:55.215 2018-11-21,59.97855,60,30.62304,0.02145004,60,61
02:13:56.262 2018-11-21,59.98634,60,30.11734,0.009681702,60,61
02:13:57.214 2018-11-21,60.0148,60,29.27148,0,60,61
02:13:58.277 2018-11-21,60.02657,60,28.87105,0,60,61
02:13:59.214 2018-11-21,60.04421,60,27.78759,0,60,61
02:14:00.261 2018-11-21,60.04517,60,27.43566,0,60,61
02:14:01.213 2018-11-21,60.04611,60,28.11391,0,60,61
02:14:02.258 2018-11-21,60.05503,60,28.18766,0,60,61
02:14:03.211 2018-11-21,60.05009,60,27.83182,0,60,61
02:14:04.258 2018-11-21,60.03928,60,27.75854,0,60,61
02:14:05.211 2018-11-21,60.03833,60,28.24223,0,60,61
02:14:06.273 2018-11-21,60.02258,60,28.96639,0,60,61
02:14:07.210 2018-11-21,60.0148,60,28.85573,0,60,61
02:14:08.257 2018-11-21,60.00304,60,29.58416,0,60,61
02:14:09.210 2018-11-21,59.98634,60,30.31937,0.01366425,60,61
02:14:10.256 2018-11-21,59.99032,60,30.3808,0.01954651,60,61
02:14:11.209 2018-11-21,59.97951,60,30.23831,0.02049255,60,61
02:14:12.271 2018-11-21,59.9628,60,30.76727,0.03226089,60,61
02:14:13.209 2018-11-21,59.97268,60,30.38004,0.02732468,60,61
02:14:14.255 2018-11-21,59.9628,60,30.8886,0.03719711,60,61
02:14:15.208 2018-11-21,59.94516,60,31.53375,0.04896164,60,61
02:14:16.255 2018-11-21,59.95502,60,31.18678,0.0449791,60,61
02:14:17.208 2018-11-21,59.95597,60,31.19764,0.04402542,60,61
02:14:18.270 2018-11-21,59.96774,60,30.36658,0.02732468,60,61
02:14:19.207 2018-11-21,59.96964,60,30.70152,0.03036118,60,61
02:14:20.254 2018-11-21,59.98729,60,29.99047,0.01366425,60,61
02:14:21.206 2018-11-21,60.00986,60,28.86971,0,60,61
02:14:22.253 2018-11-21,60.02752,60,28.26878,0,60,61
02:14:23.206 2018-11-21,60.03928,60,27.82222,0,60,61
02:14:24.268 2018-11-21,60.04915,60,28.13256,0,60,61
02:14:25.205 2018-11-21,60.03833,60,28.25154,0,60,61
02:14:26.299 2018-11-21,60.02163,60,29.2752,0,60,61
02:14:27.220 2018-11-21,60.01973,60,29.23704,0,60,61
02:14:28.298 2018-11-21,60.00702,60,29.76545,0,60,61
02:14:29.220 2018-11-21,59.97951,60,31.10428,0.02049255,60,61
02:14:30.298 2018-11-21,59.96679,60,31.45009,0.03321075,60,61
02:14:31.219 2018-11-21,59.94611,60,32.10563,0.04801178,60,61
02:14:32.297 2018-11-21,59.94914,60,32.03078,0.05086136,60,61
02:14:33.219 2018-11-21,59.93927,60,32.51547,0.06072998,60,61
02:14:34.297 2018-11-21,59.95597,60,31.49479,0.04402542,60,61
02:14:35.218 2018-11-21,59.97268,60,30.68671,0.02732468,60,61
02:14:36.296 2018-11-21,59.99032,60,30.33571,0.01556396,60,61
02:14:37.218 2018-11-21,59.99715,60,29.88621,0.002849579,60,61
02:14:38.311 2018-11-21,60.00892,60,29.78705,0,60,61
02:14:39.249 2018-11-21,60.01575,60,29.30752,0,60,61
02:14:40.295 2018-11-21,60.02068,60,29.29802,0,60,61
02:14:41.248 2018-11-21,60.0148,60,29.48915,0,60,61
02:14:42.295 2018-11-21,60.00986,60,30.12225,0,60,61
02:14:43.263 2018-11-21,60.02562,60,29.72355,0,60,61
02:14:44.310 2018-11-21,60.0167,60,29.71237,0,60,61
02:14:45.263 2018-11-21,60.05009,60,27.19914,0,60,61
02:14:46.262 2018-11-21,60.07572,60,27.41369,0,60,61
02:14:47.262 2018-11-21,60.0649,60,27.53455,0,60,61
02:14:48.262 2018-11-21,60.04232,60,28.78741,0,60,61
02:14:49.277 2018-11-21,60.03055,60,29.21631,0,60,61
02:14:50.308 2018-11-21,60.01973,60,29.28201,0,60,61
02:14:51.277 2018-11-21,60.01385,60,28.99143,0,60,61
02:14:52.292 2018-11-21,59.99715,60,29.99267,0.002849579,60,61
02:14:53.292 2018-11-21,59.97951,60,30.67264,0.02049255,60,61
02:14:54.307 2018-11-21,59.96679,60,31.12914,0.03321075,60,61
02:14:55.307 2018-11-21,59.97172,60,30.58341,0.02828217,60,61
02:14:56.306 2018-11-21,59.95502,60,31.49053,0.0449791,60,61
02:14:57.306 2018-11-21,59.96091,60,31.09181,0.03909302,60,61
02:14:58.322 2018-11-21,59.95009,60,31.7685,0.04990768,60,61
02:14:59.306 2018-11-21,59.95996,60,31.18595,0.04004288,60,61
02:15:00.305 2018-11-21,59.95502,60,31.5667,0.0449791,60,61
02:15:01.305 2018-11-21,59.96185,60,31.29581,0.03814697,60,61
02:15:02.305 2018-11-21,59.96869,60,31.44402,0.03719711,60,61
02:15:03.305 2018-11-21,60.00209,60,29.35933,0,60,61
02:15:04.320 2018-11-21,60.02961,60,28.09908,0,60,61
02:15:05.304 2018-11-21,60.04232,60,27.81043,0,60,61
02:15:06.319 2018-11-21,60.05503,60,27.44949,0,60,61
02:15:07.304 2018-11-21,60.0649,60,27.09216,0,60,61
02:15:08.303 2018-11-21,60.05997,60,27.49908,0,60,61
02:15:09.303 2018-11-21,60.05902,60,27.47005,0,60,61
02:15:10.303 2018-11-21,60.04326,60,28.28201,0,60,61
02:15:11.303 2018-11-21,60.03643,60,28.47447,0,60,61
02:15:12.302 2018-11-21,60.03454,60,28.29822,0,60,61
02:15:13.302 2018-11-21,60.02866,60,28.37122,0,60,61
02:15:14.302 2018-11-21,60.0129,60,29.07287,0,60,61
02:15:15.317 2018-11-21,60.00702,60,29.15269,0,60,61
02:15:16.317 2018-11-21,59.98444,60,30.23163,0.01556396,60,61
02:15:17.348 2018-11-21,59.96869,60,30.89087,0.03131485,60,61
02:15:18.363 2018-11-21,59.94421,60,31.67581,0.04990768,60,61
02:15:19.347 2018-11-21,59.93832,60,31.99545,0.06167603,60,61
02:15:20.363 2018-11-21,59.95313,60,30.95802,0.04686737,60,61
02:15:21.331 2018-11-21,59.95996,60,30.61493,0.04004288,60,61
02:15:22.347 2018-11-21,59.96679,60,30.47389,0.03321075,60,61
02:15:23.331 2018-11-21,59.9816,60,29.79998,0.0184021,60,61
02:15:24.362 2018-11-21,59.99241,60,29.40201,0.007587433,60,61
02:15:25.346 2018-11-21,59.99924,60,29.27073,0.0007553101,60,61
02:15:26.346 2018-11-21,60.01101,60,29.22074,0,60,61
02:15:27.330 2018-11-21,59.99127,60,30.20314,0.008731842,60,61
02:15:28.345 2018-11-21,60.00608,60,29.45577,0,60,61
02:15:29.329 2018-11-21,60.01196,60,29.19921,0,60,61
02:15:30.360 2018-11-21,60.02866,60,28.34954,0,60,61
02:15:31.329 2018-11-21,60.01878,60,29.07504,0,60,61
02:15:32.344 2018-11-21,60.00608,60,29.8224,0,60,61
02:15:33.344 2018-11-21,60.00513,60,29.75117,0,60,61
02:15:34.375 2018-11-21,59.99336,60,30.28845,0.006641388,60,61
02:15:35.343 2018-11-21,59.97268,60,31.41346,0.02732468,60,61
02:15:36.374 2018-11-21,59.9816,60,30.6301,0.0184021,60,61
02:15:37.343 2018-11-21,59.97571,60,30.95589,0.02428818,60,61
02:15:38.374 2018-11-21,59.96679,60,31.44248,0.03321075,60,61
