DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
01:38:50.553 2018-11-21,60.05489,60,29.00063,0,60,61
01:38:51.553 2018-11-21,60.07159,60,28.20478,0,60,61
01:38:52.552 2018-11-21,60.07254,60,28.28111,0,60,61
01:38:53.552 2018-11-21,60.07748,60,27.98026,0,60,61
01:38:54.552 2018-11-21,60.06666,60,28.55749,0,60,61
01:38:55.552 2018-11-21,60.05489,60,28.66118,0,60,61
01:38:56.551 2018-11-21,60.04218,60,29.46168,0,60,61
01:38:57.551 2018-11-21,60.01466,60,30.70311,0,60,61
01:38:58.551 2018-11-21,60.01277,60,30.37707,0,60,61
01:38:59.550 2018-11-21,60.00593,60,30.04185,0,60,61
01:39:00.550 2018-11-21,59.99019,60,31.06056,0.009811401,60,61
01:39:01.550 2018-11-21,59.98336,60,31.17614,0.01664352,60,61
01:39:02.550 2018-11-21,59.98336,60,31.25959,0.0225296,60,61
01:39:03.549 2018-11-21,59.96761,60,31.72454,0.03239441,60,61
01:39:04.549 2018-11-21,59.9991,60,30.16818,0.006782532,60,61
01:39:05.549 2018-11-21,59.98924,60,30.53248,0.01076126,60,61
01:39:06.548 2018-11-21,59.98924,60,30.5813,0.01076126,60,61
01:39:07.548 2018-11-21,59.98336,60,30.99226,0.01664352,60,61
01:39:08.548 2018-11-21,59.97747,60,31.27949,0.0225296,60,61
01:39:09.548 2018-11-21,59.9824,60,30.96288,0.0175972,60,61
01:39:10.547 2018-11-21,59.9824,60,31.03218,0.0175972,60,61
01:39:11.547 2018-11-21,59.9991,60,30.48029,0.006782532,60,61
01:39:12.547 2018-11-21,59.98336,60,31.20668,0.01664352,60,61
01:39:13.546 2018-11-21,59.97652,60,31.2805,0.0175972,60,61
01:39:14.546 2018-11-21,59.99227,60,31.01219,0.01361465,60,61
01:39:15.546 2018-11-21,59.97652,60,31.64759,0.02348328,60,61
01:39:16.546 2018-11-21,59.97842,60,31.67512,0.02157974,60,61
01:39:17.545 2018-11-21,60.00991,60,29.89687,0,60,61
01:39:18.545 2018-11-21,60.00593,60,30.34374,0,60,61
01:39:19.545 2018-11-21,60.01579,60,29.80354,0,60,61
01:39:20.545 2018-11-21,60.01484,60,29.65669,0,60,61
01:39:21.544 2018-11-21,60.00991,60,30.34757,0,60,61
01:39:22.544 2018-11-21,60.01484,60,30.43589,0,60,61
01:39:23.544 2018-11-21,60.00403,60,30.68458,0,60,61
01:39:24.543 2018-11-21,60.01389,60,29.99143,0,60,61
01:39:25.543 2018-11-21,59.99322,60,31.15763,0.006782532,60,61
01:39:26.543 2018-11-21,60.00307,60,30.46792,0,60,61
01:39:27.543 2018-11-21,59.99719,60,30.75271,0.002807617,60,61
01:39:28.542 2018-11-21,60.00801,60,30.1111,0,60,61
01:39:29.542 2018-11-21,59.98639,60,31.39375,0.01361465,60,61
01:39:30.542 2018-11-21,59.97366,60,31.98342,0.02633667,60,61
01:39:31.542 2018-11-21,59.96476,60,32.3976,0.03524399,60,61
01:39:32.541 2018-11-21,59.97859,60,31.06435,0.01552582,60,61
01:39:33.541 2018-11-21,59.98543,60,31.04863,0.01456833,60,61
01:39:34.541 2018-11-21,59.97462,60,31.47841,0.01950073,60,61
01:39:35.540 2018-11-21,59.97955,60,31.58932,0.02045441,60,61
01:39:36.540 2018-11-21,59.99036,60,31.01577,0.00963974,60,61
01:39:37.540 2018-11-21,59.97955,60,31.76005,0.02045441,60,61
01:39:38.540 2018-11-21,59.97366,60,32.08484,0.02633667,60,61
01:39:39.539 2018-11-21,59.97955,60,31.73165,0.02045441,60,61
01:39:40.539 2018-11-21,59.99131,60,31.13685,0.008693695,60,61
01:39:41.539 2018-11-21,60.01881,60,29.99441,0,60,61
