DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
01:26:22.729 2018-11-21,59.94625,60,32.11476,0.0537529,60,61
01:26:23.775 2018-11-21,59.94625,60,31.84407,0.0537529,60,61
01:26:24.728 2018-11-21,59.95117,60,31.54221,0.04882813,60,61
01:26:25.775 2018-11-21,59.95117,60,31.57734,0.04882813,60,61
01:26:26.728 2018-11-21,59.94037,60,32.33684,0.05963135,60,61
01:26:27.790 2018-11-21,59.94037,60,32.42089,0.05963135,60,61
01:26:28.727 2018-11-21,59.95117,60,31.90737,0.04882813,60,61
01:26:29.774 2018-11-21,59.96007,60,31.23457,0.0340538,60,61
01:26:30.727 2018-11-21,59.95022,60,32.40777,0.04977798,60,61
01:26:31.789 2018-11-21,59.93941,60,32.85987,0.05470657,60,61
01:26:32.726 2018-11-21,59.92272,60,33.28566,0.07728195,60,61
01:26:33.773 2018-11-21,59.94339,60,33.07486,0.05661392,60,61
01:26:34.726 2018-11-21,59.95022,60,32.53401,0.04485321,60,61
01:26:35.788 2018-11-21,59.95705,60,32.75325,0.04294586,60,61
01:26:36.710 2018-11-21,59.98456,60,31.38464,0.01543808,60,61
01:26:37.788 2018-11-21,60.01206,60,30.21126,0,60,61
01:26:38.709 2018-11-21,60.04147,60,29.8103,0,60,61
01:26:39.772 2018-11-21,60.05516,60,28.65336,0,60,61
01:26:40.709 2018-11-21,60.05611,60,28.32929,0,60,61
01:26:41.771 2018-11-21,60.0728,60,27.79553,0,60,61
01:26:42.708 2018-11-21,60.07772,60,27.69403,0,60,61
01:26:43.786 2018-11-21,60.07184,60,28.36926,0,60,61
01:26:44.708 2018-11-21,60.06595,60,28.59558,0,60,61
01:26:45.770 2018-11-21,60.065,60,28.40106,0,60,61
01:26:46.707 2018-11-21,60.04339,60,28.58963,0,60,61
01:26:47.785 2018-11-21,60.02477,60,30.15098,0,60,61
01:26:48.707 2018-11-21,60.01794,60,29.85473,0,60,61
01:26:49.769 2018-11-21,60.02191,60,29.51357,0,60,61
01:26:50.706 2018-11-21,60.01014,60,30.26727,0,60,61
01:26:51.769 2018-11-21,59.97771,60,31.61453,0.02228546,60,61
01:26:52.706 2018-11-21,59.96595,60,31.65209,0.02912521,60,61
01:26:53.784 2018-11-21,59.96896,60,31.42501,0.03104019,60,61
01:26:54.706 2018-11-21,59.96308,60,31.87457,0.0418396,60,61
01:26:55.768 2018-11-21,59.96308,60,31.49287,0.03691864,60,61
01:26:56.705 2018-11-21,59.97388,60,30.90952,0.02611542,60,61
01:26:57.768 2018-11-21,59.96308,60,31.66683,0.03691864,60,61
01:26:58.705 2018-11-21,59.97198,60,31.74401,0.03787613,60,61
01:26:59.783 2018-11-21,59.94639,60,32.78517,0.05360794,60,61
01:27:00.705 2018-11-21,59.94447,60,32.31391,0.04567337,60,61
01:27:01.782 2018-11-21,59.95433,60,32.28481,0.04567337,60,61
01:27:02.704 2018-11-21,59.95036,60,32.2967,0.04471588,60,61
01:27:03.751 2018-11-21,59.9494,60,32.8138,0.05059814,60,61
01:27:04.704 2018-11-21,59.95036,60,32.61312,0.04471588,60,61
01:27:05.781 2018-11-21,59.95528,60,32.77302,0.04471588,60,61
01:27:06.703 2018-11-21,59.96308,60,31.62713,0.02213669,60,61
01:27:07.781 2018-11-21,59.9847,60,31.55605,0.01530457,60,61
01:27:08.703 2018-11-21,60.0122,60,31.13466,0.00258255,60,61
