DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
05:23:35.098 2018-11-20,60.04238,60,29.01661,0,60,61
05:23:36.098 2018-11-20,60.07767,60,27.58929,0,60,61
05:23:37.098 2018-11-20,60.09038,60,26.73864,0,60,61
05:23:38.097 2018-11-20,60.1012,60,26.21762,0,60,61
05:23:39.097 2018-11-20,60.08545,60,25.86334,0,60,61
05:23:40.097 2018-11-20,60.07273,60,26.28397,0,60,61
05:23:41.097 2018-11-20,60.04332,60,27.22697,0,60,61
05:23:42.096 2018-11-20,60.01789,60,27.57169,0,60,61
05:23:43.096 2018-11-20,59.97084,60,29.29407,0.02820969,60,61
05:23:44.096 2018-11-20,59.91484,60,31.36014,0.08515549,60,61
05:23:45.096 2018-11-20,59.90119,60,32.11884,0.1037521,60,61
05:23:46.095 2018-11-20,59.89625,60,32.75303,0.1136131,60,61
05:23:47.095 2018-11-20,59.92377,60,31.65518,0.07623291,60,61
05:23:48.095 2018-11-20,59.92661,60,31.78786,0.06845856,60,61
05:23:49.095 2018-11-20,59.97179,60,30.64062,0.02820969,60,61
05:23:50.094 2018-11-20,60.00802,60,29.58699,0,60,61
05:23:51.094 2018-11-20,60.02853,60,28.24174,0,60,61
05:23:52.094 2018-11-20,60.0678,60,28.01767,0,60,61
05:23:53.094 2018-11-20,60.07464,60,27.26591,0,60,61
05:23:54.094 2018-11-20,60.07464,60,27.08127,0,60,61
05:23:55.109 2018-11-20,60.04522,60,27.5698,0,60,61
05:23:56.109 2018-11-20,60.03155,60,28.17639,0,60,61
05:23:57.108 2018-11-20,60.01297,60,28.61805,0,60,61
05:23:58.108 2018-11-20,59.97272,60,30.1664,0.03124619,60,61
05:23:59.108 2018-11-20,59.94426,60,31.04024,0.05573654,60,61
05:24:00.108 2018-11-20,59.93838,60,30.72272,0.04681778,60,61
05:24:01.107 2018-11-20,59.95414,60,31.03468,0.05080414,60,61
05:24:02.107 2018-11-20,59.97179,60,30.36635,0.02820969,60,61
05:24:03.107 2018-11-20,59.97956,60,30.31586,0.02138901,60,61
05:24:04.107 2018-11-20,60.01885,60,28.90361,0,60,61
05:24:05.122 2018-11-20,60.03155,60,28.50783,0,60,61
05:24:06.137 2018-11-20,60.02567,60,28.75099,0,60,61
05:24:07.153 2018-11-20,60.01979,60,28.91461,0,60,61
05:24:08.153 2018-11-20,59.99133,60,29.94028,0.008674622,60,61
05:24:09.152 2018-11-20,59.97272,60,30.59907,0.02727509,60,61
05:24:10.183 2018-11-20,59.9492,60,31.53946,0.05080414,60,61
05:24:11.183 2018-11-20,59.95014,60,31.59709,0.04985809,60,61
05:24:12.183 2018-11-20,59.95699,60,31.49095,0.04301453,60,61
05:24:13.183 2018-11-20,59.97956,60,30.79869,0.02044296,60,61
05:24:14.198 2018-11-20,60.01297,60,29.65504,0,60,61
05:24:15.198 2018-11-20,60.03743,60,28.79025,0,60,61
05:24:16.198 2018-11-20,60.06685,60,27.85955,0,60,61
05:24:17.197 2018-11-20,60.07862,60,27.03772,0,60,61
05:24:18.197 2018-11-20,60.0845,60,26.81159,0,60,61
05:24:19.197 2018-11-20,60.07368,60,26.7059,0,60,61
05:24:20.197 2018-11-20,60.05604,60,27.05663,0,60,61
05:24:21.196 2018-11-20,60.0365,60,27.48566,0,60,61
05:24:22.196 2018-11-20,60.00708,60,28.33539,0,60,61
05:24:23.196 2018-11-20,59.99436,60,28.59561,0.005641937,60,61
05:24:24.196 2018-11-20,59.96684,60,29.54376,0.03315735,60,61
05:24:25.195 2018-11-20,59.9659,60,29.54305,0.03409576,60,61
05:24:26.195 2018-11-20,59.97179,60,29.35849,0.02820969,60,61
05:24:27.195 2018-11-20,59.9826,60,29.03316,0.01740265,60,61
05:24:28.195 2018-11-20,59.97272,60,29.54073,0.02727509,60,61
05:24:29.195 2018-11-20,59.97767,60,29.46442,0.02232742,60,61
05:24:30.210 2018-11-20,59.96287,60,30.17269,0.03712845,60,61
05:24:31.210 2018-11-20,59.98449,60,29.44115,0.01551437,60,61
05:24:32.209 2018-11-20,59.97463,60,29.94404,0.02536774,60,61
05:24:33.225 2018-11-20,59.96779,60,30.10282,0.02632523,60,61
05:24:34.225 2018-11-20,59.97084,60,30.5544,0.03504944,60,61
05:24:35.224 2018-11-20,59.9492,60,31.31202,0.05080414,60,61
05:24:36.224 2018-11-20,59.9492,60,31.49423,0.05080414,60,61
05:24:37.224 2018-11-20,59.95318,60,31.53904,0.04681778,60,61
05:24:38.224 2018-11-20,59.9325,60,32.58121,0.06750488,60,61
05:24:39.223 2018-11-20,59.94825,60,32.22451,0.05174637,60,61
05:24:40.223 2018-11-20,59.96495,60,31.86893,0.03504944,60,61
05:24:41.223 2018-11-20,59.99436,60,31.00073,0.005641937,60,61
05:24:42.223 2018-11-20,60.04332,60,29.27153,0,60,61
05:24:43.238 2018-11-20,60.09533,60,27.24598,0,60,61
05:24:44.238 2018-11-20,60.1365,60,25.44049,0,60,61
05:24:45.238 2018-11-20,60.16096,60,24.0848,0,60,61
05:24:46.237 2018-11-20,60.14427,60,23.97656,0,60,61
05:24:47.237 2018-11-20,60.14636,60,23.44012,0,60,61
05:24:48.237 2018-11-20,60.09342,60,24.61436,0,60,61
05:24:49.237 2018-11-20,60.00708,60,27.36718,0,60,61
05:24:50.236 2018-11-20,59.94331,60,29.5999,0.05669022,60,61
05:24:51.236 2018-11-20,59.8767,60,31.77376,0.1174164,60,61
05:24:52.236 2018-11-20,59.83648,60,33.73745,0.1635246,60,61
05:24:53.236 2018-11-20,59.83059,60,34.38546,0.1694069,60,61
05:24:54.236 2018-11-20,59.84919,60,34.49603,0.1566963,60,61
05:24:55.235 2018-11-20,59.91296,60,32.69349,0.09292603,60,61
05:24:56.235 2018-11-20,59.96684,60,31.05644,0.03315735,60,61
05:24:57.235 2018-11-20,60.03554,60,28.87833,0,60,61
05:24:58.235 2018-11-20,60.08944,60,27.00256,0,60,61
05:24:59.234 2018-11-20,60.11885,60,25.83003,0,60,61
05:25:00.234 2018-11-20,60.12473,60,25.35922,0,60,61
05:25:01.234 2018-11-20,60.08944,60,26.3802,0,60,61
05:25:02.234 2018-11-20,60.04332,60,27.73708,0,60,61
05:25:03.234 2018-11-20,59.99532,60,28.973,0,60,61
05:25:04.265 2018-11-20,59.95907,60,30.3351,0.0409317,60,61
05:25:05.280 2018-11-20,59.91884,60,31.80637,0.08115768,60,61
05:25:06.280 2018-11-20,59.91296,60,32.36221,0.09292603,60,61
05:25:07.311 2018-11-20,59.91389,60,32.73042,0.09595871,60,61
05:25:08.279 2018-11-20,59.91484,60,32.65815,0.08515549,60,61
05:25:09.279 2018-11-20,59.9492,60,31.74475,0.05174637,60,61
05:25:10.279 2018-11-20,59.97272,60,31.35747,0.0322113,60,61
05:25:11.279 2018-11-20,59.99133,60,30.74963,0.008674622,60,61
05:25:12.279 2018-11-20,60.03155,60,29.37554,0,60,61
05:25:13.278 2018-11-20,60.06097,60,28.48918,0,60,61
05:25:14.278 2018-11-20,60.0826,60,27.3518,0,60,61
05:25:15.278 2018-11-20,60.06097,60,28.02685,0,60,61
05:25:16.278 2018-11-20,60.04238,60,28.65077,0,60,61
05:25:17.278 2018-11-20,60.00802,60,29.5674,0,60,61
05:25:18.277 2018-11-20,59.96287,60,30.70898,0.02632523,60,61
05:25:19.277 2018-11-20,59.95508,60,31.53905,0.04985809,60,61
05:25:20.292 2018-11-20,59.92757,60,32.65645,0.07736206,60,61
05:25:21.292 2018-11-20,59.93649,60,32.65545,0.07338715,60,61
05:25:22.292 2018-11-20,59.93743,60,32.47398,0.06257248,60,61
05:25:23.307 2018-11-20,59.97577,60,31.88944,0.03997803,60,61
05:25:24.338 2018-11-20,60.03459,60,29.46848,0,60,61
05:25:25.338 2018-11-20,60.06685,60,28.1186,0,60,61
05:25:26.338 2018-11-20,60.10214,60,26.67718,0,60,61
05:25:27.353 2018-11-20,60.14143,60,24.84252,0,60,61
05:25:28.353 2018-11-20,60.13555,60,24.66865,0,60,61
05:25:29.353 2018-11-20,60.09038,60,25.72593,0,60,61
05:25:30.353 2018-11-20,60.0473,60,27.09904,0,60,61
05:25:31.352 2018-11-20,59.96779,60,29.7536,0.0322113,60,61
05:25:32.352 2018-11-20,59.92566,60,31.08784,0.07434082,60,61
05:25:33.352 2018-11-20,59.89037,60,32.42601,0.1096344,60,61
05:25:34.352 2018-11-20,59.89435,60,32.44871,0.105648,60,61
05:25:35.351 2018-11-20,59.89625,60,32.73459,0.1037521,60,61
05:25:36.351 2018-11-20,59.95223,60,31.19885,0.0536499,60,61
05:25:37.351 2018-11-20,59.97767,60,30.40288,0.02232742,60,61
05:25:38.366 2018-11-20,60.02966,60,28.92177,0,60,61
05:25:39.366 2018-11-20,60.07577,60,27.03062,0,60,61
05:25:40.381 2018-11-20,60.07956,60,26.905,0,60,61
05:25:41.397 2018-11-20,60.10214,60,25.81222,0,60,61
05:25:42.412 2018-11-20,60.09626,60,25.72851,0,60,61
05:25:43.428 2018-11-20,60.07273,60,26.24894,0,60,61
05:25:44.427 2018-11-20,60.0325,60,27.18836,0,60,61
05:25:45.443 2018-11-20,60.0012,60,28.26674,0,60,61
05:25:46.443 2018-11-20,59.97084,60,29.19741,0.02916336,60,61
05:25:47.442 2018-11-20,59.93154,60,30.63829,0.06845856,60,61
05:25:48.442 2018-11-20,59.91789,60,31.22021,0.08211136,60,61
05:25:49.442 2018-11-20,59.90024,60,32.1215,0.09976196,60,61
05:25:50.442 2018-11-20,59.89531,60,32.65523,0.1046944,60,61
05:25:51.441 2018-11-20,59.92377,60,32.19802,0.08211136,60,61
05:25:52.441 2018-11-20,59.964,60,30.87578,0.03600311,60,61
05:25:53.441 2018-11-20,60.02776,60,29.01607,0,60,61
05:25:54.441 2018-11-20,60.06495,60,27.55936,0,60,61
05:25:55.440 2018-11-20,60.09533,60,26.38972,0,60,61
05:25:56.440 2018-11-20,60.12283,60,25.10456,0,60,61
05:25:57.440 2018-11-20,60.11297,60,25.16314,0,60,61
05:25:58.440 2018-11-20,60.0845,60,25.843,0,60,61
05:25:59.440 2018-11-20,60.0473,60,26.82076,0,60,61
05:26:03.938 2018-11-20,59.86778,60,33.3513,0.1322174,60,61
05:26:04.485 2018-11-20,59.87766,60,33.16066,0.1223412,60,61
05:26:05.485 2018-11-20,59.90517,60,32.54208,0.09483337,60,61
05:26:06.485 2018-11-20,59.94141,60,31.65718,0.05858612,60,61
05:26:07.469 2018-11-20,59.98658,60,30.35828,0.0134201,60,61
05:26:08.484 2018-11-20,60.03062,60,29.0188,0,60,61
05:26:09.488 2018-11-20,60.07179,60,27.5713,0,60,61
